id,stack_id,rowrange,depth,heightrange,terminalstopoveraction_id,put_handling_id,put_correction_id,pull_handling_id,pull_correction_id,yardmovehandling_id,container_number,container_relative_marker_position,container_height,marker_id,reachstacker_moves,crane_moves,locationinformation_id,straddlecarrier_moves
10000609,2352135,"[0,1)",0,"[0,1)",3274973,9774689,,3274977,,,,1,0,,0,0,10000610,0
10284209,2351606,"[6,12198)",0,"[0,2896)",6687904,6687901,,,10714767,,,1,0,,0,0,10284214,0
10737506,2351362,"[42702,48798)",0,"[0,2621)",3224279,10737483,,14763586,,,,1,0,,0,0,10737505,0
10305190,2351658,"[61006,73198)",0,"[0,2621)",4802963,10304940,,,10714842,,,1,0,,1,1,10305189,2
10494530,2352137,"[0,1)",0,"[0,1)",4023251,10468470,,10383544,,,,1,0,,0,0,10494541,0
9694818,2351698,"[24406,36598)",0,"[0,2896)",3276375,9692510,,,10714913,,,1,0,,1,1,9694817,1
13847300,2387709,"[0,1)",0,"[0,1)",13800095,13844851,,13800092,,,,1,0,,0,0,13847299,0
10130129,2387709,"[0,1)",0,"[0,1)",9935500,10121781,,9935497,,,,1,0,,0,0,10130128,0
13034648,2351463,"[42702,48798)",0,"[2621,5242)",9346185,9346182,,14692447,,,,1,0,,0,0,13034647,0
11621189,2387709,"[0,1)",0,"[0,1)",11567394,11620604,,11567391,,,,1,0,,0,0,11621188,0
10717528,2352029,"[2,12194)",0,"[2621,5242)",7181588,10717502,,,14850191,,,1,0,,0,0,10717527,0
10165122,2387709,"[0,1)",0,"[0,1)",10090166,10161970,,10090163,,,,1,0,,0,0,10165121,0
10746228,2351153,"[48802,60994)",0,"[5792,8688)",5726672,10746212,,13952846,,,,1,0,,0,0,10746227,0
10429476,2352047,"[36606,48798)",0,"[5792,8688)",3109977,10425348,,10500175,,,,1,0,,0,0,10429475,0
10249597,2352135,"[0,1)",0,"[0,1)",3228929,10138901,,3228933,,,,1,0,,0,0,10249602,0
13710389,2352135,"[0,1)",0,"[0,1)",3215264,13584925,,13717541,,,,1,0,,0,0,13710390,0
13447869,2352135,"[0,1)",0,"[0,1)",7865705,13440544,,7865710,,,,1,0,,0,0,13448005,0
10163245,2352131,"[0,1)",0,"[0,1)",10011651,10011648,,,14219934,,,1,0,,0,0,10163250,0
10729296,2351764,"[61006,73198)",0,"[2896,5792)",4464906,10729269,,,11184150,,,1,0,,1,1,10729295,1
10499458,2352137,"[0,1)",0,"[0,1)",3117943,10468491,,10383551,,,,1,0,,0,0,10499460,0
10737197,2351842,"[48806,60998)",0,"[0,2896)",3136361,10737181,,3136364,,,,1,0,,0,0,10737196,0
13720509,2352135,"[0,1)",0,"[0,1)",6405465,13717532,,6405470,,,,1,0,,0,0,13720510,0
10717440,2352032,"[2,12194)",0,"[0,2621)",9405291,10717414,,,11144970,,,1,0,,0,0,10717439,0
10090717,2351034,"[2,12194)",0,"[5792,8688)",5830231,10089433,,10320928,,,,1,0,,0,0,10090716,0
13719202,2352135,"[0,1)",0,"[0,1)",3215264,13717541,,3215269,,,,1,0,,0,0,13719225,0
7924302,2351034,"[12202,24394)",0,"[2896,5792)",3115726,7924291,,10321749,,,,1,0,,0,0,7924301,0
10526191,2352137,"[0,1)",0,"[0,1)",3217858,10468511,,3217862,,,,1,0,,0,0,10526192,0
13457733,2352139,"[0,1)",0,"[0,1)",11013140,13456455,,13451808,,,,1,0,,0,0,13457732,0
5353186,2352029,"[2,12194)",0,"[0,2621)",3160804,5353067,,,14899766,,,1,0,,1,1,5353185,1
10746172,2351153,"[48802,60994)",0,"[0,2896)",3098956,10746159,,13989237,,,,1,0,,0,0,10746171,0
10542225,2350921,"[12202,24394)",0,"[5792,8413)",3971977,10542122,,10542382,,,,1,0,,0,0,10542224,0
10355460,2387709,"[0,1)",0,"[0,1)",10312054,10339113,,10312051,,,,1,0,,0,0,10355459,0
10717825,2352020,"[2,12194)",0,"[5242,7863)",8134913,10717823,,,11144631,,,1,0,,0,0,10717824,0
4753972,2352017,"[2,12194)",0,"[0,2621)",3292042,3292039,,,10717786,,,1,0,,1,1,4753971,1
10511836,2352137,"[0,1)",0,"[0,1)",3116190,10468495,,10383553,,,,1,0,,0,0,10511837,0
13863361,2352080,"[36606,48798)",0,"[0,2896)",5789507,13844970,,14001280,,,,1,0,,0,0,13863360,0
10501833,2351698,"[24406,36598)",0,"[5792,8688)",4533184,10500531,,10519652,,,,1,0,,0,0,10501832,0
14000623,2352135,"[0,1)",0,"[0,1)",3098956,13989237,,13989527,,,,1,0,,0,0,14000627,0
6573593,2351698,"[61006,73198)",0,"[5792,8688)",3221750,6572650,,10523475,,,,1,0,,0,0,6573592,0
10511580,2351034,"[36602,48794)",0,"[2896,5792)",3217858,10510831,,10468511,,,,1,0,,0,0,10511579,0
10717818,2352020,"[2,12194)",0,"[2621,5242)",8120009,10717813,,,11144632,,,1,0,,1,1,10717817,1
10561654,2352135,"[0,1)",0,"[0,1)",3205593,10553624,,3205597,,,,1,0,,0,0,10561655,0
10737639,2351865,"[48806,60998)",0,"[0,2896)",6406865,10737622,,11146858,,,,1,0,,0,0,10737638,0
10717522,2351500,"[48806,60998)",0,"[2621,5517)",3247575,10717507,,10746912,,,,1,0,,0,0,10717521,0
10717569,2351500,"[36606,48798)",0,"[0,2896)",3247263,10717555,,10747085,,,,1,0,,0,0,10717568,0
10542891,2350921,"[24402,36594)",0,"[0,2621)",3971977,10542382,,,10728873,,,1,0,,0,0,10542890,0
10306640,2351114,"[61002,73194)",0,"[5517,8413)",3266621,10305191,,10431767,,,,1,0,,0,0,10306639,0
10513455,2351632,"[48806,60998)",0,"[0,2896)",3209664,3209661,,,10714807,,,1,0,,0,0,10513462,0
10001075,2352137,"[0,1)",0,"[0,1)",3109655,9969941,,3109660,,,,1,0,,0,0,10001076,0
10374082,2351632,"[6,12198)",0,"[0,2896)",6650876,10373660,,,10714808,,,1,0,,0,0,10374081,0
8997533,2351711,"[48806,60998)",0,"[0,2896)",8599683,8599680,,,10714924,,,1,0,,2,2,8997544,2
10127081,2352137,"[0,1)",0,"[0,1)",3109626,10075403,,3109631,,,,1,0,,0,0,10127094,0
9881235,2351566,"[12206,24398)",0,"[2896,5792)",7867231,9881161,,,10133700,,,1,0,,0,0,9881234,0
9851288,2351711,"[61006,73198)",0,"[0,2896)",3310836,3310833,,,10714925,,,1,0,,0,0,9851293,1
9102239,2351711,"[48806,60998)",0,"[2896,5792)",8757555,8757552,,,10714929,,,1,0,,1,1,9102244,1
13442057,2352135,"[0,1)",0,"[0,1)",11807038,13440535,,11807043,,,,1,0,,0,0,13442068,0
10931227,2350995,"[2,12194)",0,"[2896,5517)",3286830,10931189,,14812690,,,,1,0,,0,0,10931226,0
10718437,2351993,"[2,12194)",0,"[0,2621)",8111970,10718409,,8111975,,,,1,0,,0,0,10718436,0
16446754,2352135,"[0,1)",0,"[0,1)",6124093,16358211,,6124098,,,,1,0,,0,0,16446756,0
10737619,2351362,"[24402,36594)",0,"[2621,5242)",3201033,10737602,,10743993,,,,1,0,,0,0,10737618,0
14037098,2351335,"[48802,60994)",0,"[0,2621)",3213337,14036761,,14118992,,,,1,0,,0,0,14037097,0
10523376,2351711,"[48806,60998)",0,"[5792,8413)",4533323,10523252,,,10714930,,,1,0,,0,0,10523375,0
10375723,2352091,"[48806,60998)",0,"[0,2621)",3165626,10375356,,,10716854,,,1,0,,0,0,10375722,0
13875281,2351021,"[61002,73194)",0,"[5792,8688)",11013377,11013374,,15461682,,,,1,0,,0,0,13875280,0
15667929,2351087,"[36602,48794)",0,"[2896,5792)",9585849,9585846,,16451801,,,,1,0,,0,0,15667928,0
8944818,2351048,"[48802,60994)",0,"[2896,5792)",3886102,8944678,,10356477,,,,1,0,,0,0,8944817,0
10929026,2351206,"[12202,24394)",0,"[5792,8688)",6687738,10928987,,16472861,,,,1,0,,0,0,10929025,0
17790297,2352135,"[0,1)",0,"[0,1)",17700936,17700932,,17790296,,,,1,0,,0,0,17790305,0
10491850,2352135,"[0,1)",0,"[0,1)",3099403,10470700,,3099411,,,,1,0,,0,0,10491859,0
10493861,2352047,"[12206,24398)",0,"[5792,8688)",3251569,10493694,,10501048,,,,1,0,,0,0,10493860,0
10737589,2351362,"[24402,36594)",0,"[0,2621)",3213950,10737572,,10744173,,,,1,0,,0,0,10737588,0
10746247,8252394,"[0,1)",0,"[0,1)",3167311,10746239,,,,,,1,0,,0,0,10746246,0
10520302,2352137,"[0,1)",0,"[0,1)",3217793,10383560,,10468051,,,,1,0,,0,0,10520313,0
11058469,2351021,"[12202,24394)",0,"[2896,5792)",6405465,6405462,,11089270,,,,1,0,,0,0,11058468,0
10521699,2352137,"[0,1)",0,"[0,1)",3217793,10468051,,3217797,,,,1,0,,0,0,10521700,0
13710872,2351566,"[12206,24398)",0,"[2621,5517)",4541152,13683996,,13998228,,,,1,0,,0,0,13710871,0
13454924,2352135,"[0,1)",0,"[0,1)",7867472,13440552,,7867477,,,,1,0,,0,0,13454925,0
4130576,2352023,"[2,12194)",0,"[0,2926)",3174814,4130417,,,10717599,,,1,0,,1,1,4130575,1
10730755,2350880,"[12202,24394)",0,"[0,2621)",3958037,10730728,,14012303,,,,1,0,,0,0,10730754,0
7593884,2351996,"[2,12194)",0,"[0,2621)",4465652,7593865,,,10717892,,,1,0,,0,0,7593883,0
10729814,2350905,"[24402,36594)",0,"[0,2621)",3165626,10729795,,14004883,,,,1,0,,0,0,10729813,0
10746374,8252394,"[0,1)",0,"[0,1)",3162206,10746366,,,,,,1,0,,0,0,10746373,0
10729307,2351435,"[24402,30498)",0,"[2621,5242)",3585740,10729292,,10746625,,,,1,0,,0,0,10729306,0
10195801,2352131,"[0,1)",0,"[0,1)",9490536,9490533,,,10981992,,,1,0,,0,0,10195817,0
10090888,2351463,"[61002,67098)",0,"[5242,7863)",3220452,3220449,,10567971,,,,1,0,,0,0,10090893,0
14000791,2351153,"[24402,36594)",0,"[0,2896)",10972717,14000714,,14032554,,,,1,0,,0,0,14000790,0
10568396,2351463,"[61002,67098)",0,"[5242,7863)",8118177,10568266,,10568505,,,,1,0,,0,0,10568395,0
10748376,2351390,"[61002,67098)",0,"[2621,5242)",8180275,10748374,,14032851,,,,1,0,,0,0,10748375,0
8762001,2351417,"[36602,42698)",0,"[2621,5242)",3218400,8761923,,10584950,,,,1,0,,0,0,8762000,0
8761781,2351417,"[36602,42698)",0,"[0,2621)",3117060,8761683,,10577912,,,,1,0,,0,0,8761780,0
10749992,2352144,"[0,1)",0,"[0,1)",5726804,10749986,,10750204,,,,1,0,,0,0,10749991,0
8604917,2387709,"[0,1)",0,"[0,1)",8561935,8579186,,10750371,,,,1,0,,0,0,8604916,0
11010546,2387709,"[0,1)",0,"[0,1)",10955932,10988941,,,11022991,,,1,0,,0,0,11010545,0
11040194,2387709,"[0,1)",0,"[0,1)",10961038,11039262,,,11049205,,,1,0,,0,0,11040193,0
11038506,2387709,"[0,1)",0,"[0,1)",11003541,11037483,,11003538,,,,1,0,,0,0,11038505,0
10173164,2387709,"[0,1)",0,"[0,1)",10095486,10164559,,,11097681,,,1,0,,0,0,10173163,0
11098285,2387709,"[0,1)",0,"[0,1)",11018189,11097462,,11018186,,,,1,0,,0,0,11098284,0
11098765,2387709,"[0,1)",0,"[0,1)",11011530,11068320,,11011527,,,,1,0,,0,0,11098764,0
9509089,2352135,"[0,1)",0,"[0,1)",3912285,9461980,,3912290,,,,1,0,,0,0,9509090,0
9508418,2352131,"[0,1)",0,"[0,1)",4465218,9507974,,10725375,,,,1,0,,0,0,9508417,0
10376873,2351592,"[6,12198)",0,"[0,2896)",9640722,10376673,,,10714753,,,1,0,,0,0,10376872,0
10514058,2352135,"[0,1)",0,"[0,1)",3116860,10470716,,3116865,,,,1,0,,0,0,10514059,0
6569912,2351193,"[61002,73194)",0,"[0,2896)",3117552,6569834,,9774692,,,,1,0,,0,0,6569911,0
10175063,2351606,"[36606,48798)",0,"[0,2896)",8132429,8132426,,,10714768,,,1,0,,0,0,10175068,0
10307773,2351658,"[12206,24398)",0,"[5517,8413)",6627022,10307593,,,10714843,,,1,0,,0,0,10307772,0
8895753,2351658,"[12206,24398)",0,"[2621,5517)",4847807,4847804,,,10714846,,,1,0,,1,1,8895766,1
9545113,2351672,"[48806,60998)",0,"[2896,5792)",3273290,9544957,,,10714863,,,1,0,,1,1,9545112,3
10092955,2352131,"[0,1)",0,"[0,1)",10085085,,10092953,10087536,,,,1,0,,,,,
10308548,2351672,"[6,12198)",0,"[5792,8688)",6647086,10304955,,,10714865,,,1,0,,0,0,10308547,0
10363641,2387709,"[0,1)",0,"[0,1)",10273405,10353034,,,10408749,,,1,0,,0,0,10363640,0
9545426,2351672,"[48806,60998)",0,"[5792,8688)",6646910,6646907,,,10714866,,,1,0,,0,0,9545431,2
10093008,2387709,"[0,1)",0,"[0,1)",10085085,10087536,,10085082,,,,1,0,,0,0,10093007,0
10204512,2351698,"[24406,36598)",0,"[2896,5792)",5351797,5351794,,,10714910,,,1,0,,0,0,10204517,0
10253973,2351698,"[12206,24398)",0,"[2896,5792)",3230344,3230341,,,10714912,,,1,0,,0,0,10253978,0
15501780,8252394,"[0,1)",0,"[0,1)",15333094,15466163,,,15501781,,,1,0,,,,15501779,
10717810,2352020,"[2,12194)",0,"[0,2621)",7586532,10717803,,,11144639,,,1,0,,2,2,10717809,2
13711718,2352135,"[0,1)",0,"[0,1)",8148295,13584815,,13717533,,,,1,0,,0,0,13711719,0
13002980,2352142,"[0,1)",0,"[0,1)",12241451,12241447,,,16027147,,,1,0,,0,0,13002979,0
13450391,2352135,"[0,1)",0,"[0,1)",7864359,13440548,,7864364,,,,1,0,,0,0,13450392,0
10111448,2351127,"[48802,60994)",0,"[2896,5792)",5175120,5175117,,10149450,,,,1,0,,0,0,10111464,0
14815273,2352135,"[0,1)",0,"[0,1)",6654406,14812642,,6654411,,,,1,0,,0,0,14815277,0
13862242,2387709,"[0,1)",0,"[0,1)",13821752,13858498,,13821749,,,,1,0,,0,0,13862241,0
10379756,2352135,"[0,1)",0,"[0,1)",3225068,10264654,,,10415224,,,1,0,,0,0,10379759,0
10317011,2351034,"[48802,60994)",0,"[2896,5792)",3273059,10316326,,10526773,,,,1,0,,0,0,10317010,0
10729348,2351426,"[67102,73198)",0,"[0,2621)",3099395,10729333,,14763526,,,,1,0,,0,0,10729347,0
10746299,8252394,"[0,1)",0,"[0,1)",3161039,10746291,,,,,,1,0,,0,0,10746298,0
14814949,2351698,"[61006,73198)",0,"[5792,8688)",5830504,14814844,,14819661,,,,1,0,,0,0,14814948,0
10717672,2351513,"[24406,36598)",0,"[2621,5517)",3273591,10717660,,10746485,,,,1,0,,0,0,10717671,0
10253269,2351426,"[48802,54898)",0,"[5242,7863)",3117006,10252451,,10216655,,,,1,0,,0,0,10253268,0
10746455,2351153,"[2,12194)",0,"[0,2896)",3098963,10746446,,13989247,,,,1,0,,0,0,10746454,0
13888321,2352135,"[0,1)",0,"[0,1)",6005070,13880054,,6005076,,,,1,0,,0,0,13888322,0
12245037,2351127,"[2,12194)",0,"[5792,8688)",3224625,12244910,,14441584,,,,1,0,,0,0,12245036,0
10728313,2352142,"[0,1)",0,"[0,1)",7809254,10728270,,10729631,,,,1,0,,0,0,10728312,0
12227909,2350995,"[36602,48794)",0,"[2896,5792)",3951751,12227824,,14890189,,,,1,0,,0,0,12227908,0
11622907,2351435,"[30502,36598)",0,"[2621,5242)",4943941,,11622905,,12237966,,,1,0,,0,0,11622906,1
10717638,2351513,"[24406,36598)",0,"[0,2621)",3213750,10717623,,10746853,,,,1,0,,0,0,10717637,0
10717597,2351500,"[36606,48798)",0,"[2896,5517)",3196226,10717584,,10747036,,,,1,0,,0,0,10717596,0
10284600,2352137,"[0,1)",0,"[0,1)",3205079,10284236,,10381835,,,,1,0,,0,0,10284601,0
10729793,2351417,"[54902,60998)",0,"[0,2621)",3219273,10729778,,10729803,,,,1,0,,0,0,10729792,0
14927798,2352142,"[0,1)",0,"[0,1)",14791639,,14927796,14924016,,,,1,0,,,,,
10308161,2352137,"[0,1)",0,"[0,1)",3215432,10217719,,3215436,,,,1,0,,0,0,10308163,0
10147770,2351219,"[12202,24394)",0,"[5792,8688)",4941784,10145040,,10430830,,,,1,0,,0,0,10147769,0
7593020,5269539,"[82296,94488)",0,"[2621,5242)",3580983,7593003,,10717860,,,,1,0,,0,0,7593019,0
10492281,2352137,"[0,1)",0,"[0,1)",3199826,10468480,,3199831,,,,1,0,,0,0,10492283,0
12172378,2352131,"[0,1)",0,"[0,1)",5177398,12172346,,,,,,1,0,,0,0,12172377,0
7986927,2351048,"[36602,48794)",0,"[2896,5792)",3246924,3246921,,10497212,,,,1,0,,0,0,7986936,0
12170312,2387709,"[0,1)",0,"[0,1)",12142019,12170025,,12142016,,,,1,0,,0,0,12170311,0
10337499,2351100,"[24402,36594)",0,"[2896,5792)",3222960,10336837,,10468499,,,,1,0,,0,0,10337498,0
6591684,2351632,"[61006,73198)",0,"[0,2896)",3116860,6591614,,10470716,,,,1,0,,0,0,6591683,0
10549762,2352135,"[0,1)",0,"[0,1)",3109543,10470752,,3109548,,,,1,0,,0,0,10549763,0
7803745,2351074,"[12202,24394)",0,"[2621,5242)",3194383,7803645,,10552418,,,,1,0,,0,0,7803744,0
6616763,2351887,"[54902,60998)",0,"[0,2621)",3270413,6616617,,10556336,,,,1,0,,0,0,6616762,0
10382607,2352137,"[0,1)",0,"[0,1)",3205079,10381835,,10382606,,,,1,0,,0,0,10382608,0
10357881,2352135,"[0,1)",0,"[0,1)",3217955,10264636,,,10416084,,,1,0,,0,0,10357961,0
10210898,2351592,"[36606,48798)",0,"[0,2896)",9454696,9454693,,,10714754,,,1,0,,0,0,10210906,0
10308925,2351658,"[61006,73198)",0,"[2621,5517)",4857029,10308259,,,10714844,,,1,0,,0,0,10308924,1
10006918,2352135,"[0,1)",0,"[0,1)",3117552,9774692,,3117557,,,,1,0,,0,0,10006919,0
10376899,2350905,"[24402,36594)",0,"[0,2621)",8642178,8642175,,10728424,,,,1,0,,0,0,10376913,0
17789840,2352135,"[0,1)",0,"[0,1)",17676757,17676753,,17789839,,,,1,0,,0,0,17789867,0
7748693,2352017,"[2,12194)",0,"[2621,5242)",7586532,7748612,,,10717785,,,1,0,,0,0,7748692,0
10337677,2351632,"[48806,60998)",0,"[2896,5792)",3115558,10336883,,10502885,,,,1,0,,0,0,10337676,0
10093275,2351034,"[61002,73194)",0,"[2896,5517)",3286830,3286827,,10111386,,,,1,0,,0,0,10093280,0
14692574,2387709,"[0,1)",0,"[0,1)",14673245,14691134,,14673242,,,,1,0,,0,0,14692573,0
10133364,2387709,"[0,1)",0,"[0,1)",9933885,10123526,,9933882,,,,1,0,,0,0,10133363,0
17790383,2352131,"[0,1)",0,"[0,1)",17676757,17789839,,,,,,1,0,,0,0,17790382,0
13715022,2351566,"[6,12198)",0,"[2896,5792)",3273290,13683998,,13996551,,,,1,0,,0,0,13715021,0
15580841,2350838,"[18302,24398)",0,"[0,2621)",15433775,15433772,,,,,,1,0,,0,0,15580840,0
13878020,2352135,"[0,1)",0,"[0,1)",8129474,13875921,,13907022,,,,1,0,,0,0,13878021,0
11624113,2387709,"[0,1)",0,"[0,1)",11558579,11622650,,11558576,,,,1,0,,0,0,11624112,0
10182606,2352131,"[0,1)",0,"[0,1)",9975566,9975563,,,10958292,,,1,0,,0,0,10182626,0
7961583,2352020,"[2,12194)",0,"[0,2896)",3183714,7961367,,,10717790,,,1,0,,0,0,7961582,0
14037358,2352139,"[0,1)",0,"[0,1)",4437971,14037336,,14037390,,,,1,0,,0,0,14037357,0
10515006,2351219,"[12202,24394)",0,"[0,2896)",3116190,10383553,,3116199,,,,1,0,,0,0,10515005,0
15501790,8252394,"[0,1)",0,"[0,1)",11691854,,15501782,,,,,1,0,,0,0,,0
10256412,2352135,"[0,1)",0,"[0,1)",3217826,10138909,,3217830,,,,1,0,,0,0,10256417,0
10254601,2352137,"[0,1)",0,"[0,1)",3099360,10216642,,3099365,,,,1,0,,0,0,10254602,0
10492318,2351698,"[48806,60998)",0,"[5517,8138)",4533323,10491878,,10521560,,,,1,0,,0,0,10492317,0
10718053,2351999,"[2,6098)",0,"[0,2621)",3121523,10718039,,13989374,,,,1,0,,0,0,10718052,0
10285397,2387709,"[0,1)",0,"[0,1)",10209965,10277269,,10209962,,,,1,0,,0,0,10285396,0
10175281,2352131,"[0,1)",0,"[0,1)",10031043,10031040,,,11135229,,,1,0,,0,0,10175286,0
10737469,2351362,"[48802,54898)",0,"[0,2621)",7851731,10737452,,14763583,,,,1,0,,0,0,10737468,0
11626518,2387709,"[0,1)",0,"[0,1)",11543661,11624943,,11543658,,,,1,0,,0,0,11626517,0
7938006,2351048,"[48802,60994)",0,"[0,2896)",3217955,7937981,,10264636,,,,1,0,,0,0,7938005,0
10718128,2351999,"[6102,12198)",0,"[2621,5242)",9545384,10718110,,,11144926,,,1,0,,0,0,10718127,0
10527252,2352135,"[0,1)",0,"[0,1)",3219547,10470732,,3219551,,,,1,0,,0,0,10527253,0
14000908,2350905,"[12202,24394)",0,"[2621,5242)",7681040,14000882,,14019300,,,,1,0,,0,0,14000907,0
9512017,2351353,"[24402,30498)",0,"[0,2621)",3231509,9510622,,10355355,,,,1,0,,0,0,9512016,0
10737437,2351362,"[54902,60998)",0,"[0,2621)",3226004,10737423,,15347274,,,,1,0,,0,0,10737436,0
10718073,2351999,"[2,6098)",0,"[2621,5242)",4894390,10718063,,,12204266,,,1,0,,0,0,10718072,0
9838645,2351021,"[36602,48794)",0,"[0,2896)",4171393,9838064,,10594271,,,,1,0,,0,0,9838644,0
10586093,2351417,"[24402,30498)",0,"[2621,5242)",3218400,10584950,,,10721633,,,1,0,,0,0,10586092,0
10543553,2352135,"[0,1)",0,"[0,1)",3117418,10470748,,3117424,,,,1,0,,0,0,10543558,0
9589985,2351417,"[24402,30498)",0,"[0,2621)",3282344,9589525,,,10721636,,,1,0,,1,1,9589984,1
10224321,2351127,"[61002,73194)",0,"[0,2621)",3286830,10223676,,,10722378,,,1,0,,0,0,10224320,0
10554892,2352135,"[0,1)",0,"[0,1)",3205619,10470760,,3205623,,,,1,0,,0,0,10554896,0
10503915,2351127,"[48802,60994)",0,"[0,2896)",3115558,10502885,,,10722382,,,1,0,,0,0,10503914,0
10568488,2352135,"[0,1)",0,"[0,1)",3270413,10556336,,3270417,,,,1,0,,0,0,10568489,0
6575450,2351380,"[42702,48798)",0,"[0,2621)",3283139,6575373,,10594054,,,,1,0,,0,0,6575449,0
10649276,2351021,"[2,12194)",0,"[0,2896)",3264886,10649222,,,10722532,,,1,0,,0,0,10649275,0
9936827,2351021,"[36602,48794)",0,"[2896,5792)",3264886,3264883,,10649222,,,,1,0,,0,0,9936832,0
12169795,2387709,"[0,1)",0,"[0,1)",12142300,12168346,,12142297,,,,1,0,,0,0,12169794,0
10746335,8252394,"[0,1)",0,"[0,1)",3158916,10746327,,,,,,1,0,,0,0,10746334,0
12170897,2387709,"[0,1)",0,"[0,1)",12149828,12170584,,12149825,,,,1,0,,0,0,12170896,0
10649308,2352135,"[0,1)",0,"[0,1)",4171393,10594271,,4171398,,,,1,0,,0,0,10649309,0
10649144,2352135,"[0,1)",0,"[0,1)",3283139,10594054,,3283143,,,,1,0,,0,0,10649145,0
10589913,2352137,"[0,1)",0,"[0,1)",3215213,10546450,,3215217,,,,1,0,,0,0,10589914,0
12426175,2387709,"[0,1)",0,"[0,1)",12393088,12422404,,12393085,,,,1,0,,0,0,12426174,0
9514743,2352135,"[0,1)",0,"[0,1)",3911859,9461988,,3911864,,,,1,0,,0,0,9514744,0
14693976,2387709,"[0,1)",0,"[0,1)",14690269,14692187,,14690266,,,,1,0,,0,0,14693975,0
10717882,2352011,"[2,12194)",0,"[0,2621)",3580983,10717879,,3580989,,,,1,0,,0,0,10717881,0
9530874,2352135,"[0,1)",0,"[0,1)",3216996,9461992,,3217000,,,,1,0,,0,0,9530883,0
10377417,2352135,"[0,1)",0,"[0,1)",3217228,10264662,,,10403541,,,1,0,,0,0,10377434,0
13716179,2351579,"[48806,60998)",0,"[0,2621)",3213925,13714645,,13717568,,,,1,0,,0,0,13716178,0
10316477,2352135,"[0,1)",0,"[0,1)",3256257,10264600,,,10409815,,,1,0,,0,0,10316478,0
10012005,2387709,"[0,1)",0,"[0,1)",9913603,10008051,,9913600,,,,1,0,,0,0,10012004,0
10339377,2352135,"[0,1)",0,"[0,1)",3116686,10264631,,,10415284,,,1,0,,0,0,10339378,0
7592958,5269539,"[82296,94488)",0,"[0,2621)",3581024,7592924,,10717853,,,,1,0,,0,0,7592957,0
10051371,2387709,"[0,1)",0,"[0,1)",9918349,10047172,,9918346,,,,1,0,,0,0,10051370,0
8932672,2351606,"[12206,24398)",0,"[2896,5792)",5998491,8932592,,10075411,,,,1,0,,0,0,8932671,0
10492850,2351698,"[24406,36598)",0,"[5792,8688)",6648180,10492567,,10492931,,,,1,0,,0,0,10492849,0
10135542,2352137,"[0,1)",0,"[0,1)",5998491,10075411,,5998496,,,,1,0,,0,0,10135543,0
10717865,2352142,"[0,1)",0,"[0,1)",3580983,10717860,,10717879,,,,1,0,,0,0,10717864,0
11644335,2351344,"[61002,67098)",0,"[5242,7863)",3268199,3268196,,14763557,,,,1,0,,0,0,11644334,0
10729581,2351426,"[48802,54898)",0,"[0,2621)",3116554,10729565,,15455199,,,,1,0,,0,0,10729580,0
10176687,2387709,"[0,1)",0,"[0,1)",10021515,10168728,,10021512,,,,1,0,,0,0,10176686,0
10495411,2352137,"[0,1)",0,"[0,1)",4023251,10468029,,4023255,,,,1,0,,0,0,10495427,0
10219389,2387709,"[0,1)",0,"[0,1)",10051824,10194072,,10051821,,,,1,0,,0,0,10219388,0
7593749,2352005,"[2,12194)",0,"[0,2621)",4465491,7593673,,,10717890,,,1,0,,0,0,7593748,0
10515451,2352135,"[0,1)",0,"[0,1)",3109977,10470712,,3109982,,,,1,0,,0,0,10515452,0
10509487,2351553,"[24406,36598)",0,"[2896,5792)",3116263,10508729,,10529933,,,,1,0,,0,0,10509486,0
10254805,2387709,"[0,1)",0,"[0,1)",9964056,10251312,,9964053,,,,1,0,,0,0,10254804,0
10543618,2352135,"[0,1)",0,"[0,1)",3109490,10470744,,3109495,,,,1,0,,0,0,10543624,0
10274965,2352142,"[0,1)",0,"[0,1)",10064597,,10274963,10269055,,,,1,0,,,,,
10568594,2351463,"[54902,60998)",0,"[5242,7863)",8118177,10568505,,,10721539,,,1,0,,0,0,10568593,0
10259162,2387709,"[0,1)",0,"[0,1)",10176429,10254375,,10176426,,,,1,0,,0,0,10259161,0
9935715,2351219,"[36602,48794)",0,"[5792,8688)",3229448,3229445,,10285818,,,,1,0,,0,0,9935720,0
10275108,2387709,"[0,1)",0,"[0,1)",10064597,10269055,,10064594,,,,1,0,,0,0,10275107,0
9513671,2351380,"[30502,36598)",0,"[0,2621)",3218507,9511903,,,10721803,,,1,0,,0,0,9513670,0
10561127,2352137,"[0,1)",0,"[0,1)",3205593,10546562,,10553624,,,,1,0,,0,0,10561128,0
10288152,2352137,"[0,1)",0,"[0,1)",3215077,10217716,,3215081,,,,1,0,,0,0,10288153,0
6867636,2351193,"[36602,48794)",0,"[0,2896)",3221414,6867542,,,10722246,,,1,0,,2,2,6867635,2
10649190,2352135,"[0,1)",0,"[0,1)",3274286,10594270,,3274290,,,,1,0,,0,0,10649191,0
10213274,2351087,"[36602,48794)",0,"[5517,8413)",8811579,8811576,,,10722437,,,1,0,,0,0,10213279,0
10651464,2350982,"[2,12194)",0,"[2621,5517)",8022847,10651355,,,10722591,,,1,0,,1,1,10651463,1
10723029,2351632,"[6,12198)",0,"[0,2896)",6650876,10723009,,11122825,,,,1,0,,0,0,10723028,0
